year,age_mother,citizenship,asfr
2048,37,italiani,65.74443832831527
2048,38,italiani,54.53877989354824
2048,39,italiani,43.7167970686347
2048,40,italiani,32.71691087744476
2048,41,italiani,23.261309854227324
2048,42,italiani,15.104143116395438
2048,43,italiani,9.153694663401549
2048,44,italiani,5.6017766597561724
2048,45,italiani,3.4022722599014057
2048,46,italiani,2.209911716529033
2048,47,italiani,1.3690642602300227
2048,48,italiani,0.8616861422207431
2048,49,italiani,0.571635999103078
2048,50,italiani,1.0406650929991739
2049,14,italiani,0.02066452824145922
2049,15,italiani,0.07662541557883752
2049,16,italiani,0.8743145829889223
2049,17,italiani,1.7674150810569125
2049,18,italiani,3.369088596115527
2049,19,italiani,6.077893745556546
2049,20,italiani,8.479787805040866
2049,21,italiani,11.092702644753489
2049,22,italiani,14.153641425201688
2049,23,italiani,17.903773405006948
2049,24,italiani,22.365495234537462
2049,25,italiani,29.28774405767886
2049,26,italiani,37.542928481286225
2049,27,italiani,47.75225026413043
2049,28,italiani,58.08544231490124
2049,29,italiani,70.01873375042848
2049,30,italiani,80.56364639392416
2049,31,italiani,88.78980405489844
2049,32,italiani,92.89787955962721
2049,33,italiani,92.92821704769914
2049,34,italiani,90.72376419774807
2049,35,italiani,86.07704316793667
2049,36,italiani,77.24941738355064
2049,37,italiani,65.79078059921497
2049,38,italiani,54.57722346347798
2049,39,italiani,43.74761238479125
2049,40,italiani,32.73997253840705
2049,41,italiani,23.277706403504443
2049,42,italiani,15.114789800887781
2049,43,italiani,9.16014696581086
2049,44,italiani,5.605725268309031
2049,45,italiani,3.404670470712114
2049,46,italiani,2.2114694502329915
2049,47,italiani,1.3700292931429188
2049,48,italiani,0.8622935318897201
2049,49,italiani,0.5720389367659442
2049,50,italiani,1.0413986422526453
2050,14,italiani,0.020696358856375687
2050,15,italiani,0.0767434455705027
2050,16,italiani,0.8756613338308378
2050,17,italiani,1.7701375196330718
2050,18,italiani,3.37427817317576
2050,19,italiani,6.087255831787475
2050,20,italiani,8.492849649813788
2050,21,italiani,11.1097892940175
2050,22,italiani,14.175442992825548
2050,23,italiani,17.93135149003011
2050,24,italiani,22.399945934689345
2050,25,italiani,29.332857446766624
2050,26,italiani,37.600757747232244
2050,27,italiani,47.825805463251925
2050,28,italiani,58.17491425081841
2050,29,italiani,70.1265871369131
2050,30,italiani,80.68774264111003
2050,31,italiani,88.92657146755631
2050,32,italiani,93.04097484814612
2050,33,italiani,93.07135906658078
2050,34,italiani,90.86351058673928
2050,35,italiani,86.20963197820186
2050,36,italiani,77.36840855666264
2050,37,italiani,65.89212145625451
2050,38,italiani,54.66129151298663
2050,39,italiani,43.81499903824223
2050,40,italiani,32.79040356911188
2050,41,italiani,23.313562228520663
2050,42,italiani,15.138071873823284
2050,43,italiani,9.174256802108113
2050,44,italiani,5.614360049624051
2050,45,italiani,3.4099148563281028
2050,46,italiani,2.2148758881466657
2050,47,italiani,1.3721396183506736
2050,48,italiani,0.8636217661004327
2050,49,italiani,0.5729200771868946
2050,50,italiani,1.0430027610967219
2051,14,italiani,0.020660620599138386
2051,15,italiani,0.07661092578680025
2051,16,italiani,0.8741492509461924
2051,17,italiani,1.7670808645730656
2051,18,italiani,3.368451504717795
2051,19,italiani,6.076744421722769
2051,20,italiani,8.478184285361564
2051,21,italiani,11.090605025403047
2051,22,italiani,14.150964985285867
2051,23,italiani,17.90038781875777
2051,24,italiani,22.361265941002006
2051,25,italiani,29.28220577358042
2051,26,italiani,37.535829149790864
2051,27,italiani,47.74322035975193
2051,28,italiani,58.074458413891655
2051,29,italiani,70.00549327554045
2051,30,italiani,80.54841188624555
2051,31,italiani,88.77301398875565
2051,32,italiani,92.88031266037642
2051,33,italiani,92.91064441165867
2051,34,italiani,90.70660842161121
2051,35,italiani,86.06076608225607
2051,36,italiani,77.2348095933751
2051,37,italiani,65.77833962618205
2051,38,italiani,54.56690296326295
2051,39,italiani,43.739339753565766
2051,40,italiani,32.733781441239046
2051,41,italiani,23.27330461171847
2051,42,italiani,15.111931608742946
2051,43,italiani,9.158414790871737
2051,44,italiani,5.604665231078011
2051,45,italiani,3.4040266508162813
2051,46,italiani,2.211051263497055
2051,47,italiani,1.3697702219275438
2051,48,italiani,0.8621304730161363
2051,49,italiani,0.5719307647558043
2051,50,italiani,1.0412017147757742
2052,14,italiani,0.020691193109942548
2052,15,italiani,0.07672429064653885
2052,16,italiani,0.8754427715009486
2052,17,italiani,1.7696956988450934
2052,18,italiani,3.3734359638983475
2052,19,italiani,6.085736471772563
2052,20,italiani,8.490729861106502
2052,21,italiani,11.107016325360705
2052,22,italiani,14.171904846594778
2052,23,italiani,17.926875880786774
2052,24,italiani,22.394354978250217
2052,25,italiani,29.32553605729996
2052,26,italiani,37.591372715712254
2052,27,italiani,47.813868291805576
2052,28,italiani,58.1603939741903
2052,29,italiani,70.109083760117
2052,30,italiani,80.66760323293497
2052,31,italiani,88.9043756734769
2052,32,italiani,93.01775211185262
2052,33,italiani,93.04812874648138
2052,34,italiani,90.8408313387144
2052,35,italiani,86.18811432372051
2052,36,italiani,77.3490976438923
2052,37,italiani,65.87567498884705
2052,38,italiani,54.647648225603405
2052,39,italiani,43.804062951533915
2052,40,italiani,32.78221918694815
2052,41,italiani,23.30774323631235
2052,42,italiani,15.134293458434882
2052,43,italiani,9.17196693630703
2052,44,italiani,5.612958722917167
2052,45,italiani,3.4090637522460456
2052,46,italiani,2.2143230620530305
2052,47,italiani,1.3717971365939332
2052,48,italiani,0.8634062088089897
2052,49,italiani,0.5727770781277007
2052,50,italiani,1.0427424308700246
2053,14,italiani,0.020678529305498836
2053,15,italiani,0.0766773324354938
2053,16,italiani,0.8749069669196929
2053,17,italiani,1.768612577145152
2053,18,italiani,3.371371291594377
2053,19,italiani,6.082011767442319
2053,20,italiani,8.485533208502945
2053,21,italiani,11.100218405011205
2053,22,italiani,14.163231096820244
2053,23,italiani,17.915903944599492
2053,24,italiani,22.380648773364843
2053,25,italiani,29.307587703531116
2053,26,italiani,37.568365352612744
2053,27,italiani,47.78460436900868
2053,28,italiani,58.124797580509906
2053,29,italiani,70.06617430962042
2053,30,italiani,80.61823156321746
2053,31,italiani,88.84996278284575
2053,32,italiani,92.96082167694345
2053,33,italiani,92.99117971990579
2053,34,italiani,90.78523326288256
2053,35,italiani,86.13536388930291
2053,36,italiani,77.30175702698078
2053,37,italiani,65.83535654702384
2053,38,italiani,54.61420176716282
2053,39,italiani,43.777253183527264
2053,40,italiani,32.762155210414335
2053,41,italiani,23.293478002751357
2053,42,italiani,15.125030689887268
2053,43,italiani,9.16635334046321
2053,44,italiani,5.609523376717459
2053,45,italiani,3.406977274367984
2053,46,italiani,2.212967811339162
2053,47,italiani,1.370957544087983
2053,48,italiani,0.8628777710661419
2053,49,italiani,0.5724265165690362
2053,50,italiani,1.0421042324752035
2054,14,italiani,0.020693618626465196
2054,15,italiani,0.07673328461965885
2054,16,italiani,0.8755453949164097
2054,17,italiani,1.7699031506887255
2054,18,italiani,3.3738314135287797
2054,19,italiani,6.086449869704056
2054,20,italiani,8.49172518338966
2054,21,italiani,11.10831834073852
2054,22,italiani,14.17356614225715
2054,23,italiani,17.928977351369802
2054,24,italiani,22.39698014721583
2054,25,italiani,29.328973731090183
2054,26,italiani,37.59577934877331
2054,27,italiani,47.81947325266681
2054,28,italiani,58.16721180222944
2054,29,italiani,70.11730226835596
2054,30,italiani,80.67705945923589
2054,31,italiani,88.9147974520078
2054,32,italiani,93.02865607922888
2054,33,italiani,93.05903627474603
2054,34,italiani,90.85148011745676
2054,35,italiani,86.19821768964229
2054,36,italiani,77.35816485975319
2054,37,italiani,65.88339723750025
2054,38,italiani,54.65405427348043
2054,39,italiani,43.80919786462876
2054,40,italiani,32.78606206898325
2054,41,italiani,23.31047547683734
2054,42,italiani,15.136067569702755
2054,43,italiani,9.173042116323522
2054,44,italiani,5.613616699673318
2054,45,italiani,3.4094633783291766
2054,46,italiani,2.214582635154734
2054,47,italiani,1.3719579449437875
2054,48,italiani,0.8635074212433861
2054,49,italiani,0.5728442216829037
2054,50,italiani,1.0428646659186032
2055,14,italiani,0.020648993677839556
2055,15,italiani,0.0765678124059374
2055,16,italiani,0.8736573168101672
2055,17,italiani,1.766086426383638
2055,18,italiani,3.366555883027423
2055,19,italiani,6.073324687605614
2055,20,italiani,8.473413122706026
2055,21,italiani,11.084363703117107
2055,22,italiani,14.143001422168444
2055,23,italiani,17.890314239438673
2055,24,italiani,22.348681968609178
2055,25,italiani,29.265726989685625
2055,26,italiani,37.514705576599205
2055,27,italiani,47.71635249956294
2055,28,italiani,58.041776570952315
2055,29,italiani,69.96609715203608
2055,30,italiani,80.50308265514849
2055,31,italiani,88.72305630030412
2055,32,italiani,92.82804355837482
2055,33,italiani,92.85835824023346
2055,34,italiani,90.6555625881939
2055,35,italiani,86.01233473193172
2055,36,italiani,77.1913451171575
2055,37,italiani,65.74132236552758
2055,38,italiani,54.53619502381697
2055,39,italiani,43.71472510762437
2055,40,italiani,32.715360256899295
2055,41,italiani,23.260207382630618
2055,42,italiani,15.103427254353154
2055,43,italiani,9.153260823328287
2055,44,italiani,5.601511163114015
2055,45,italiani,3.4021110089420095
2055,46,italiani,2.2098069775906857
2055,47,italiani,1.3689993733225172
2055,48,italiani,0.8616453025387549
2055,49,italiani,0.5716089063702691
2055,50,italiani,1.0406157705958394
2056,14,italiani,0.02067669349433201
2056,15,italiani,0.07667052512821156
2056,16,italiani,0.8748292938919802
2056,17,italiani,1.7684555621722327
2056,18,italiani,3.3710719859245595
2056,19,italiani,6.08147181486859
2056,20,italiani,8.48477987462748
2056,21,italiani,11.099232943008513
2056,22,italiani,14.161973704796772
2056,23,italiani,17.91431339548261
2056,24,italiani,22.378661850391165
2056,25,italiani,29.304985816521455
2056,26,italiani,37.56503008521462
2056,27,italiani,47.7803621180726
2056,28,italiani,58.11963734155425
2056,29,italiani,70.0599539317921
2056,30,italiani,80.6110743883736
2056,31,italiani,88.84207480631515
2056,32,italiani,92.95256874405878
2056,33,italiani,92.98292409187614
2056,34,italiani,90.77717347572145
2056,35,italiani,86.12771691109906
2056,36,italiani,77.29489428414888
2056,37,italiani,65.82951177533162
2056,38,italiani,54.60935319403703
2056,39,italiani,43.773366699674376
2056,40,italiani,32.75924663169019
2056,41,italiani,23.291410040064072
2056,42,italiani,15.123687910629185
2056,43,italiani,9.165539564320193
2056,44,italiani,5.609025371008087
2056,45,italiani,3.4066748076483733
2056,46,italiani,2.2127713471245234
2056,47,italiani,1.3708358323776628
2056,48,italiani,0.8628011659737619
2056,49,italiani,0.5723756973364021
2056,50,italiani,1.0420117159060263
2057,14,italiani,0.020656025159878282
2057,15,italiani,0.07659388559894992
2057,16,italiani,0.8739548182684462
2057,17,italiani,1.7666878215498962
2057,18,italiani,3.3677022767739264
2057,19,italiani,6.075392801632017
2057,20,italiani,8.476298524925065
2057,21,italiani,11.088138197191983
2057,22,italiani,14.147817456403581
2057,23,italiani,17.89640632437048
2057,24,italiani,22.356292235642194
2057,25,italiani,29.27569267793604
2057,26,italiani,37.52748024167806
2057,27,italiani,47.73260107229189
2057,28,italiani,58.061541200445724
2057,29,italiani,69.98992230124769
2057,30,italiani,80.5304959029117
2057,31,italiani,88.7532686480112
2057,32,italiani,92.85965375358113
2057,33,italiani,92.88997875832254
2057,34,italiani,90.68643300105732
2057,35,italiani,86.04162401334717
2057,36,italiani,77.21763063814726
2057,37,italiani,65.76370887668774
2057,38,italiani,54.55476591796092
2057,39,italiani,43.72961102938974
2057,40,italiani,32.72650062875594
2057,41,italiani,23.268128046125394
2057,42,italiani,15.108570336825792
2057,43,italiani,9.156377730141234
2057,44,italiani,5.603418613217766
2057,45,italiani,3.4032695100692965
2057,46,italiani,2.2105594703423614
2057,47,italiani,1.369465550737975
2057,48,italiani,0.861938713615492
2057,49,italiani,0.5718035530354298
2057,50,italiani,1.040970125447912
2058,14,italiani,0.02066768359825876
2058,15,italiani,0.07663711584720269
2058,16,italiani,0.8744480858897453
2058,17,italiani,1.767684955361734
2058,18,italiani,3.3696030369237464
2058,19,italiani,6.078821805618351
2058,20,italiani,8.481082620765505
2058,21,italiani,11.094396437822775
2058,22,italiani,14.15580260634202
2058,23,italiani,17.906507210128986
2058,24,italiani,22.36891031939393
2058,25,italiani,29.29221613085062
2058,26,italiani,37.54866107451429
2058,27,italiani,47.75954176315735
2058,28,italiani,58.094311634017615
2058,29,italiani,70.0294252157769
2058,30,italiani,80.57594800790125
2058,31,italiani,88.80336175670905
2058,32,italiani,92.91206454137499
2058,33,italiani,92.94240666181007
2058,34,italiani,90.7376172043542
2058,35,italiani,86.0901866464749
2058,36,italiani,77.26121293346854
2058,37,italiani,65.80082647998637
2058,38,italiani,54.58555709738162
2058,39,italiani,43.75429239822244
2058,40,italiani,32.74497174737804
2058,41,italiani,23.281260777856463
2058,42,italiani,15.117097743958855
2058,43,italiani,9.161545668538338
2058,44,italiani,5.606581230910018
2058,45,italiani,3.4051903446717047
2058,46,italiani,2.2118071291330486
2058,47,italiani,1.370238488881393
2058,48,italiani,0.8624251992439059
2058,49,italiani,0.5721262838821056
2058,50,italiani,1.0415576579460342
2059,14,italiani,0.020672215415180023
2059,15,italiani,0.07665392011928
2059,16,italiani,0.8746398267112825
2059,17,italiani,1.7680725568340558
2059,18,italiani,3.370341892054176
2059,19,italiani,6.0801547129753395
2059,20,italiani,8.482942273471561
2059,21,italiani,11.096829113611964
2059,22,italiani,14.158906558726448
2059,23,italiani,17.91043358204143
2059,24,italiani,22.373815165445674
2059,25,italiani,29.298639054836848
2059,26,italiani,37.55689439475162
2059,27,italiani,47.77001403008968
2059,28,italiani,58.1070500129095
2059,29,italiani,70.04478061507311
2059,30,italiani,80.59361595036286
2059,31,italiani,88.82283372973208
2059,32,italiani,92.9324374324286
2059,33,italiani,92.9627862060009
2059,34,italiani,90.75751330287373
2059,35,italiani,86.1090636997617
2059,36,italiani,77.27815405173486
2059,37,italiani,65.81525467158595
2059,38,italiani,54.59752610929988
2059,39,italiani,43.76388643142531
2059,40,italiani,32.75215175941691
2059,41,italiani,23.28636567560854
2059,42,italiani,15.120412480176425
2059,43,italiani,9.163554526835796
2059,44,italiani,5.607810589757703
2059,45,italiani,3.405937003055105
2059,46,italiani,2.2122921135739375
2059,47,italiani,1.3705389419989644
2059,48,italiani,0.8626143037989797
2059,49,italiani,0.5722517343982251
2059,50,italiani,1.041786040996138
2060,14,italiani,0.020691292407048215
2060,15,italiani,0.07672465884666897
2060,16,italiani,0.8754469727537678
2060,17,italiani,1.7697041916207332
2060,18,italiani,3.3734521530289396
2060,19,italiani,6.085765677242459
2060,20,italiani,8.490770608147802
2060,21,italiani,11.10706962796959
2060,22,italiani,14.171972857614035
2060,23,italiani,17.926961911924714
2060,24,italiani,22.394462448835444
2060,25,italiani,29.325676790646614
2060,26,italiani,37.59155311683697
2060,27,italiani,47.81409775072111
2060,28,italiani,58.16067308611755
2060,29,italiani,70.10942021384692
2060,30,italiani,80.6679903570355
2060,31,italiani,88.90480232587623
2060,32,italiani,93.01819850435938
2060,33,italiani,93.04857528476572
2060,34,italiani,90.84126728417101
2060,35,italiani,86.18852794077245
2060,36,italiani,77.34946884247331
2060,37,italiani,65.87599112643397
2060,38,italiani,54.64791047985194
2060,39,italiani,43.80427316738007
2060,40,italiani,32.78237650892882
2060,41,italiani,23.307855090250914
2060,42,italiani,15.13436608796034
2060,43,italiani,9.172010952607355
2060,44,italiani,5.612985659525049
2060,45,italiani,3.4090801123545145
2060,46,italiani,2.214333688596889
2060,47,italiani,1.371803719853028
2060,48,italiani,0.8634103522983039
2060,49,italiani,0.5727798268868346
2060,50,italiani,1.0427474349944745
2061,14,italiani,0.020706244533213382
2061,15,italiani,0.07678010230358247
2061,16,italiani,0.8760795960491145
2061,17,italiani,1.7709830310391508
2061,18,italiani,3.3758899070953343
2061,19,italiani,6.090163427485783
2061,20,italiani,8.496906284492953
2061,21,italiani,11.115095917634614
2061,22,italiani,14.182213934971976
2061,23,italiani,17.939916452945745
2061,24,italiani,22.41064533491858
2061,25,italiani,29.346868372623547
2061,26,italiani,37.61871786004828
2061,27,italiani,47.848649600261396
2061,28,italiani,58.20270167015798
2061,29,italiani,70.16008330805012
2061,30,italiani,80.72628337931661
2061,31,italiani,88.96904750664672
2061,32,italiani,93.08541614414392
2061,33,italiani,93.11581487569012
2061,34,italiani,90.90691181051166
2061,35,italiani,86.2508102631334
2061,36,italiani,77.40536380515566
2061,37,italiani,65.92359502237247
2061,38,italiani,54.68740064006441
2061,39,italiani,43.835927401735624
2061,40,italiani,32.80606600206984
2061,41,italiani,23.32469802026674
2061,42,italiani,15.145302618493345
2061,43,italiani,9.17863891292292
2061,44,italiani,5.617041765257521
2061,45,italiani,3.4115436122144716
2061,46,italiani,2.215933830145921
2061,47,italiani,1.372795024885579
2061,48,italiani,0.8640342775836803
2061,49,italiani,0.5731937341512042
2061,50,italiani,1.0435009544411928
2062,14,italiani,0.020718839908580092
2062,15,italiani,0.07682680677515659
2062,16,italiani,0.8766125054014432
2062,17,italiani,1.772060300073052
2062,18,italiani,3.3779434229083227
2062,19,italiani,6.093868005314503
2062,20,italiani,8.502074856898117
2062,21,italiani,11.121857105308944
2062,22,italiani,14.190840815995982
2062,23,italiani,17.95082910209416
2062,24,italiani,22.4242774780989
2062,25,italiani,29.364719742165608
2062,26,italiani,37.64160090248031
2062,27,italiani,47.87775539496689
2062,28,italiani,58.2381057181357
2062,29,italiani,70.20276089662042
2062,30,italiani,80.77538826839928
2062,31,italiani,89.02316637632237
2062,32,italiani,93.14203895450538
2062,33,italiani,93.17245617725763
2062,34,italiani,90.96220946122014
2062,35,italiani,86.30327565970516
2062,36,italiani,77.45244861625982
2062,37,italiani,65.96369560282768
2062,38,italiani,54.720666370013
2062,39,italiani,43.862592302716926
2062,40,italiani,32.826021562574226
2062,41,italiani,23.338886171401978
2062,42,italiani,15.154515335517736
2062,43,italiani,9.184222175608644
2062,44,italiani,5.620458548507155
2062,45,italiani,3.4136188157747704
2062,46,italiani,2.2172817577401167
2062,47,italiani,1.3736300806395207
2062,48,italiani,0.8645598599044346
2062,49,italiani,0.5735424014446818
2062,50,italiani,1.04413570432042
2063,14,italiani,0.020700621017953516
2063,15,italiani,0.07675924994301725
2063,16,italiani,0.8758416655557633
2063,17,italiani,1.7705020577712056
2063,18,italiani,3.374973064430904
2063,19,italiani,6.088509427557664
2063,20,italiani,8.49459864816248
2063,21,italiani,11.112077219028626
2063,22,italiani,14.178362251661946
2063,23,italiani,17.935044232211947
2063,24,italiani,22.404558929157158
2063,25,italiani,29.338898189432772
2063,26,italiani,37.60850116268419
2063,27,italiani,47.83565460202502
2063,28,italiani,58.1868946617706
2063,29,italiani,70.14102884848921
2063,30,italiani,80.70435929328896
2063,31,italiani,88.9448848056071
2063,32,italiani,93.06013549717206
2063,33,italiani,93.09052597286428
2063,34,italiani,90.88222281367433
2063,35,italiani,86.2273857958471
2063,36,italiani,77.38434163264844
2063,37,italiani,65.90569113149554
2063,38,italiani,54.67254833637755
2063,39,italiani,43.82402220056414
2063,40,italiani,32.79715635104728
2063,41,italiani,23.31836337107247
2063,42,italiani,15.1411893742856
2063,43,italiani,9.17614612791264
2063,44,italiani,5.615516258300837
2063,45,italiani,3.410617086521596
2063,46,italiani,2.2153320147037876
2063,47,italiani,1.3724221936964789
2063,48,italiani,0.8637996184238678
2063,49,italiani,0.573038063058569
2063,50,italiani,1.0432175547386744
2064,14,italiani,0.020687766476612277
2064,15,italiani,0.07671158446714291
2064,16,italiani,0.8752977909112053
2064,17,italiani,1.7694026225476618
2064,18,italiani,3.372877294900866
2064,19,italiani,6.084728623297
2064,20,italiani,8.489323725762551
2064,21,italiani,11.10517691126128
2064,22,italiani,14.169557861515536
2064,23,italiani,17.923907041335404
2064,24,italiani,22.390646287177127
2064,25,italiani,29.32067950510657
2064,26,italiani,37.585147272356046
2064,27,italiani,47.80594991832815
2064,28,italiani,58.15076213017653
2064,29,italiani,70.09747311389226
2064,30,italiani,80.65424400824249
2064,31,italiani,88.88965237089735
2064,32,italiani,93.00234759999098
2064,33,italiani,93.0327192039969
2064,34,italiani,90.82578734300274
2064,35,italiani,86.17384085656732
2064,36,italiani,77.33628799127128
2064,37,italiani,65.86476543025508
2064,38,italiani,54.638598121443835
2064,39,italiani,43.79680863510501
2064,40,italiani,32.77679017933561
2064,41,italiani,23.30388328056197
2064,42,italiani,15.131787093813026
2064,43,italiani,9.170447982448684
2064,44,italiani,5.612029170361199
2064,45,italiani,3.4084991829910782
2064,46,italiani,2.213956351773536
2064,47,italiani,1.3715699556012446
2064,48,italiani,0.8632632215739401
2064,49,italiani,0.5726822214891155
2064,50,italiani,1.0425697440679866
2065,14,italiani,0.020700730597085843
2065,15,italiani,0.07675965626957137
2065,16,italiani,0.8758463018403309
2065,17,italiani,1.7705114299576294
2065,18,italiani,3.3749909299152145
2065,19,italiani,6.088541657198487
2065,20,italiani,8.4946436144825
2065,21,italiani,11.112136041021401
2065,22,italiani,14.178437305093047
2065,23,italiani,17.935139171710787
2065,24,italiani,22.404677528117325
2065,25,italiani,29.33905349545012
2065,26,italiani,37.60870024400266
2065,27,italiani,47.83590782097536
2065,28,italiani,58.18720267520769
2065,29,italiani,70.1414001413637
2065,30,italiani,80.70478650335471
2065,31,italiani,88.94535563705188
2065,32,italiani,93.06062811277488
2065,33,italiani,93.09101874933968
2065,34,italiani,90.88270390045481
2065,35,italiani,86.22784224215901
2065,36,italiani,77.38475126813736
2065,37,italiani,65.90604000452902
2065,38,italiani,54.67283774655532
2065,39,italiani,43.82425418386181
2065,40,italiani,32.79732996342019
2065,41,italiani,23.318486807273885
2065,42,italiani,15.141269524460446
2065,43,italiani,9.176194702017249
2065,44,italiani,5.615545984143294
2065,45,italiani,3.4106351406882176
2065,46,italiani,2.215343741606076
2065,47,italiani,1.372429458639547
2065,48,italiani,0.863804190963629
2065,49,italiani,0.5730410964464893
2065,50,italiani,1.043223077030705
2066,14,italiani,0.02070338255799818
2066,15,italiani,0.07676948991322549
2066,16,italiani,0.8759585061003111
2066,17,italiani,1.7707382493486203
2066,18,italiani,3.375423298424319
2066,19,italiani,6.089321657421779
2066,20,italiani,8.49573185930189
2066,21,italiani,11.11355961157101
2066,22,italiani,14.180253698063083
2066,23,italiani,17.937436833999453
2066,24,italiani,22.40754778087384
2066,25,italiani,29.34281210786769
2066,26,italiani,37.61351827699639
2066,27,italiani,47.84203605674716
2066,28,italiani,58.19465701052061
2066,29,italiani,70.15038592332147
2066,30,italiani,80.71512555579741
2066,31,italiani,88.9567503849511
2066,32,italiani,93.07255006630572
2066,33,italiani,93.10294459620076
2066,34,italiani,90.89434684113371
2066,35,italiani,86.23888885068855
2066,36,italiani,77.3946649924193
2066,37,italiani,65.91448319648107
2066,38,italiani,54.67984185822135
2066,39,italiani,43.829868488562944
2066,40,italiani,32.80153161401818
2066,41,italiani,23.321474127709642
2066,42,italiani,15.143209265415662
2066,43,italiani,9.17737026002761
2066,44,italiani,5.616265389112193
2066,45,italiani,3.411072075560489
2066,46,italiani,2.2156275482564056
2066,47,italiani,1.3726052799354276
2066,48,italiani,0.8639148525144186
2066,49,italiani,0.5731145084732684
2066,50,italiani,1.0433567238510508
2067,14,italiani,0.02067495966047403
2067,15,italiani,0.07666409595942725
2067,16,italiani,0.8747559355162748
2067,17,italiani,1.7683072692098756
2067,18,italiani,3.370789306358386
2067,19,italiani,6.080961856071656
2067,20,italiani,8.484068387627484
2067,21,italiani,11.098302222345684
2067,22,italiani,14.160786159529348
2067,23,italiani,17.912811199635097
2067,24,italiani,22.37678529882246
2067,25,italiani,29.302528461498508
2067,26,italiani,37.561880088284234
2067,27,italiani,47.77635551955097
2067,28,italiani,58.11476374824671
2067,29,italiani,70.05407908917044
2067,30,italiani,80.60431478678929
2067,31,italiani,88.83462499828109
2067,32,italiani,92.94477425259821
2067,33,italiani,92.97512705498296
2067,34,italiani,90.76956140095007
2067,35,italiani,86.12049471419742
2067,36,italiani,77.28841275919929
2067,37,italiani,65.82399167433475
2067,38,italiani,54.604773953862285
2067,39,italiani,43.76969610576233
2067,40,italiani,32.75649962134313
2067,41,italiani,23.289456950449498
2067,42,italiani,15.122419721294941
2067,43,italiani,9.164770992554713
2067,44,italiani,5.608555028972927
2067,45,italiani,3.4063891426252764
2067,46,italiani,2.2125857962828155
2067,47,italiani,1.3707208816201562
2067,48,italiani,0.862728816210746
2067,49,italiani,0.572327701056736
2067,50,italiani,1.0419243385314019
2068,14,italiani,0.020685275179252526
2068,15,italiani,0.07670234657439787
2068,16,italiani,0.8751923843136415
2068,17,italiani,1.769189544539126
2068,18,italiani,3.3724711205412965
2068,19,italiani,6.083995877769774
2068,20,italiani,8.488301409998884
2068,21,italiani,11.103839584781406
2068,22,italiani,14.167851510946992
2068,23,italiani,17.921748578151906
2068,24,italiani,22.387949922731913
2068,25,italiani,29.3171486004282
2068,26,italiani,37.580621129900244
2068,27,italiani,47.80019294901266
2068,28,italiani,58.14375940031073
2068,29,italiani,70.08903171690089
2068,30,italiani,80.64453132585226
2068,31,italiani,88.87894795017067
2068,32,italiani,92.99114791329264
2068,33,italiani,93.02151585983766
2068,34,italiani,90.81484976574129
2068,35,italiani,86.16346348390854
2068,36,italiani,77.32697486941717
2068,37,italiani,65.85683375157905
2068,38,italiani,54.63201833935888
2068,39,italiani,43.791534461412
2068,40,italiani,32.77284307702627
2068,41,italiani,23.3010769407401
2068,42,italiani,15.1299648680412
2068,43,italiani,9.169343643182662
2068,44,italiani,5.611353349050533
2068,45,italiani,3.4080887189119857
2068,46,italiani,2.213689738960596
2068,47,italiani,1.37140478607398
2068,48,italiani,0.8631592642237297
2068,49,italiani,0.5726132569777466
2068,50,italiani,1.0424441939631122
2069,14,italiani,0.020714305099619936
2069,15,italiani,0.07680999140840432
2069,16,italiani,0.876420637986973
2069,17,italiani,1.7716724426948314
2069,18,italiani,3.3772040799639926
2069,19,italiani,6.092534217932852
2069,20,italiani,8.500213976394617
2069,21,italiani,11.119422823395608
2069,22,italiani,14.187734814290842
2069,23,italiani,17.94690013787543
2069,24,italiani,22.41936939372345
2069,25,italiani,29.358292577575945
2069,26,italiani,37.63336214636267
2069,27,italiani,47.867276213935746
2069,28,italiani,58.225358928991206
2069,29,italiani,70.1873953592377
2069,30,italiani,80.75770866104212
2069,31,italiani,89.0036815473297
2069,32,italiani,93.12165261266954
2069,33,italiani,93.15206317789199
2069,34,italiani,90.94230022671084
2069,35,italiani,86.28438614323227
2069,36,italiani,77.43549631296865
2069,37,italiani,65.94925788531143
2069,38,italiani,54.708689455800844
2069,39,italiani,43.852991935251
2069,40,italiani,32.818836810080114
2069,41,italiani,23.333777903246176
2069,42,italiani,15.151198410813768
2069,43,italiani,9.182211991003822
2069,44,italiani,5.619228378000582
2069,45,italiani,3.4128716644255324
2069,46,italiani,2.2167964530982274
2069,47,italiani,1.3733294291539593
2069,48,italiani,0.8643706304969684
2069,49,italiani,0.5734168681024399
2069,50,italiani,1.0439071704851057
2070,14,italiani,0.020696539603465635
2070,15,italiani,0.07674411579247536
2070,16,italiani,0.8756689812261584
2070,17,italiani,1.770152978739077
2070,18,italiani,3.374307641690715
2070,19,italiani,6.087308993495049
2070,20,italiani,8.492923820244936
2070,21,italiani,11.109886318914427
2070,22,italiani,14.175566790933585
2070,23,italiani,17.931508089537452
2070,24,italiani,22.400141559681686
2070,25,italiani,29.333113618814096
2070,26,italiani,37.60108612516528
2070,27,italiani,47.826223139386265
2070,28,italiani,58.17542230861408
2070,29,italiani,70.12719957201055
2070,30,italiani,80.68844730973208
2070,31,italiani,88.92734808817464
2070,32,italiani,93.04178740099982
2070,33,italiani,93.07217188478835
