"","sex","age","year","population","citizenship"
"2428","Maschi",47,2014,33650,"stranieri"
"2429","Maschi",47,2015,37545,"stranieri"
"2430","Maschi",47,2016,39301,"stranieri"
"2431","Maschi",47,2017,38419,"stranieri"
"2432","Maschi",47,2018,39320,"stranieri"
"2433","Maschi",48,2002,7225,"stranieri"
"2434","Maschi",48,2003,8749,"stranieri"
"2435","Maschi",48,2004,10948,"stranieri"
"2436","Maschi",48,2005,13516,"stranieri"
"2437","Maschi",48,2006,14708,"stranieri"
"2438","Maschi",48,2007,16616,"stranieri"
"2439","Maschi",48,2008,18980,"stranieri"
"2440","Maschi",48,2009,23312,"stranieri"
"2441","Maschi",48,2010,23347,"stranieri"
"2442","Maschi",48,2011,26577,"stranieri"
"2443","Maschi",48,2012,27892,"stranieri"
"2444","Maschi",48,2013,30611,"stranieri"
"2445","Maschi",48,2014,31818,"stranieri"
"2446","Maschi",48,2015,31987,"stranieri"
"2447","Maschi",48,2016,35676,"stranieri"
"2448","Maschi",48,2017,37587,"stranieri"
"2449","Maschi",48,2018,37383,"stranieri"
"2450","Maschi",49,2002,6700,"stranieri"
"2451","Maschi",49,2003,7467,"stranieri"
"2452","Maschi",49,2004,9698,"stranieri"
"2453","Maschi",49,2005,11795,"stranieri"
"2454","Maschi",49,2006,13750,"stranieri"
"2455","Maschi",49,2007,14840,"stranieri"
"2456","Maschi",49,2008,17787,"stranieri"
"2457","Maschi",49,2009,19764,"stranieri"
"2458","Maschi",49,2010,23242,"stranieri"
"2459","Maschi",49,2011,23021,"stranieri"
"2460","Maschi",49,2012,26029,"stranieri"
"2461","Maschi",49,2013,28052,"stranieri"
"2462","Maschi",49,2014,29906,"stranieri"
"2463","Maschi",49,2015,30067,"stranieri"
"2464","Maschi",49,2016,30135,"stranieri"
"2465","Maschi",49,2017,34068,"stranieri"
"2466","Maschi",49,2018,36725,"stranieri"
"2467","Maschi",50,2002,5358,"stranieri"
"2468","Maschi",50,2003,6887,"stranieri"
"2469","Maschi",50,2004,8313,"stranieri"
"2470","Maschi",50,2005,10444,"stranieri"
"2471","Maschi",50,2006,12056,"stranieri"
"2472","Maschi",50,2007,13873,"stranieri"
"2473","Maschi",50,2008,15863,"stranieri"
"2474","Maschi",50,2009,18475,"stranieri"
"2475","Maschi",50,2010,19899,"stranieri"
"2476","Maschi",50,2011,23138,"stranieri"
"2477","Maschi",50,2012,22789,"stranieri"
"2478","Maschi",50,2013,26122,"stranieri"
"2479","Maschi",50,2014,27572,"stranieri"
"2480","Maschi",50,2015,28317,"stranieri"
"2481","Maschi",50,2016,28524,"stranieri"
"2482","Maschi",50,2017,28683,"stranieri"
"2483","Maschi",50,2018,33170,"stranieri"
"2484","Maschi",51,2002,5512,"stranieri"
"2485","Maschi",51,2003,5566,"stranieri"
"2486","Maschi",51,2004,7520,"stranieri"
"2487","Maschi",51,2005,8993,"stranieri"
"2488","Maschi",51,2006,10582,"stranieri"
"2489","Maschi",51,2007,12195,"stranieri"
"2490","Maschi",51,2008,14685,"stranieri"
"2491","Maschi",51,2009,16351,"stranieri"
"2492","Maschi",51,2010,18473,"stranieri"
"2493","Maschi",51,2011,19679,"stranieri"
"2494","Maschi",51,2012,22890,"stranieri"
"2495","Maschi",51,2013,22979,"stranieri"
"2496","Maschi",51,2014,25535,"stranieri"
"2497","Maschi",51,2015,26152,"stranieri"
"2498","Maschi",51,2016,26750,"stranieri"
"2499","Maschi",51,2017,27150,"stranieri"
"2500","Maschi",51,2018,28007,"stranieri"
"2501","Maschi",52,2002,4360,"stranieri"
"2502","Maschi",52,2003,5646,"stranieri"
"2503","Maschi",52,2004,6077,"stranieri"
"2504","Maschi",52,2005,8012,"stranieri"
"2505","Maschi",52,2006,9109,"stranieri"
"2506","Maschi",52,2007,10542,"stranieri"
"2507","Maschi",52,2008,12895,"stranieri"
"2508","Maschi",52,2009,15157,"stranieri"
"2509","Maschi",52,2010,16270,"stranieri"
"2510","Maschi",52,2011,18213,"stranieri"
"2511","Maschi",52,2012,19482,"stranieri"
"2512","Maschi",52,2013,22979,"stranieri"
"2513","Maschi",52,2014,22604,"stranieri"
"2514","Maschi",52,2015,24268,"stranieri"
"2515","Maschi",52,2016,24646,"stranieri"
"2516","Maschi",52,2017,25587,"stranieri"
"2517","Maschi",52,2018,26493,"stranieri"
"2518","Maschi",53,2002,3880,"stranieri"
"2519","Maschi",53,2003,4539,"stranieri"
"2520","Maschi",53,2004,6097,"stranieri"
"2521","Maschi",53,2005,6462,"stranieri"
"2522","Maschi",53,2006,8087,"stranieri"
"2523","Maschi",53,2007,9108,"stranieri"
"2524","Maschi",53,2008,11009,"stranieri"
"2525","Maschi",53,2009,13320,"stranieri"
"2526","Maschi",53,2010,15037,"stranieri"
"2527","Maschi",53,2011,15953,"stranieri"
"2528","Maschi",53,2012,18008,"stranieri"
"2529","Maschi",53,2013,19585,"stranieri"
"2530","Maschi",53,2014,22393,"stranieri"
"2531","Maschi",53,2015,21505,"stranieri"
"2532","Maschi",53,2016,23045,"stranieri"
"2533","Maschi",53,2017,23505,"stranieri"
"2534","Maschi",53,2018,24884,"stranieri"
"2535","Maschi",54,2002,3360,"stranieri"
"2536","Maschi",54,2003,4019,"stranieri"
"2537","Maschi",54,2004,4900,"stranieri"
"2538","Maschi",54,2005,6436,"stranieri"
"2539","Maschi",54,2006,6565,"stranieri"
"2540","Maschi",54,2007,8094,"stranieri"
"2541","Maschi",54,2008,9407,"stranieri"
"2542","Maschi",54,2009,11219,"stranieri"
"2543","Maschi",54,2010,13180,"stranieri"
"2544","Maschi",54,2011,14634,"stranieri"
"2545","Maschi",54,2012,15771,"stranieri"
"2546","Maschi",54,2013,18135,"stranieri"
"2547","Maschi",54,2014,19137,"stranieri"
"2548","Maschi",54,2015,21338,"stranieri"
"2549","Maschi",54,2016,20211,"stranieri"
"2550","Maschi",54,2017,22051,"stranieri"
"2551","Maschi",54,2018,22824,"stranieri"
"2552","Maschi",55,2002,2940,"stranieri"
"2553","Maschi",55,2003,3554,"stranieri"
"2554","Maschi",55,2004,4334,"stranieri"
"2555","Maschi",55,2005,5211,"stranieri"
"2556","Maschi",55,2006,6465,"stranieri"
"2557","Maschi",55,2007,6587,"stranieri"
"2558","Maschi",55,2008,8412,"stranieri"
"2559","Maschi",55,2009,9674,"stranieri"
"2560","Maschi",55,2010,11132,"stranieri"
"2561","Maschi",55,2011,12914,"stranieri"
"2562","Maschi",55,2012,14533,"stranieri"
"2563","Maschi",55,2013,15830,"stranieri"
"2564","Maschi",55,2014,17886,"stranieri"
"2565","Maschi",55,2015,18206,"stranieri"
"2566","Maschi",55,2016,20028,"stranieri"
"2567","Maschi",55,2017,19364,"stranieri"
"2568","Maschi",55,2018,21489,"stranieri"
"2569","Maschi",56,2002,2404,"stranieri"
"2570","Maschi",56,2003,3104,"stranieri"
"2571","Maschi",56,2004,3874,"stranieri"
"2572","Maschi",56,2005,4611,"stranieri"
"2573","Maschi",56,2006,5324,"stranieri"
"2574","Maschi",56,2007,6486,"stranieri"
"2575","Maschi",56,2008,6824,"stranieri"
"2576","Maschi",56,2009,8621,"stranieri"
"2577","Maschi",56,2010,9609,"stranieri"
"2578","Maschi",56,2011,10915,"stranieri"
"2579","Maschi",56,2012,12818,"stranieri"
"2580","Maschi",56,2013,14592,"stranieri"
"2581","Maschi",56,2014,15696,"stranieri"
"2582","Maschi",56,2015,17158,"stranieri"
"2583","Maschi",56,2016,17310,"stranieri"
"2584","Maschi",56,2017,19255,"stranieri"
"2585","Maschi",56,2018,18833,"stranieri"
"2586","Maschi",57,2002,2360,"stranieri"
"2587","Maschi",57,2003,2554,"stranieri"
"2588","Maschi",57,2004,3321,"stranieri"
"2589","Maschi",57,2005,4090,"stranieri"
"2590","Maschi",57,2006,4695,"stranieri"
"2591","Maschi",57,2007,5359,"stranieri"
"2592","Maschi",57,2008,6631,"stranieri"
"2593","Maschi",57,2009,6951,"stranieri"
"2594","Maschi",57,2010,8496,"stranieri"
"2595","Maschi",57,2011,9349,"stranieri"
"2596","Maschi",57,2012,10823,"stranieri"
"2597","Maschi",57,2013,12878,"stranieri"
"2598","Maschi",57,2014,14469,"stranieri"
"2599","Maschi",57,2015,15064,"stranieri"
"2600","Maschi",57,2016,16300,"stranieri"
"2601","Maschi",57,2017,16648,"stranieri"
"2602","Maschi",57,2018,18753,"stranieri"
"2603","Maschi",58,2002,2279,"stranieri"
"2604","Maschi",58,2003,2575,"stranieri"
"2605","Maschi",58,2004,2748,"stranieri"
"2606","Maschi",58,2005,3483,"stranieri"
"2607","Maschi",58,2006,4218,"stranieri"
"2608","Maschi",58,2007,4715,"stranieri"
"2609","Maschi",58,2008,5514,"stranieri"
"2610","Maschi",58,2009,6901,"stranieri"
"2611","Maschi",58,2010,6945,"stranieri"
"2612","Maschi",58,2011,8284,"stranieri"
"2613","Maschi",58,2012,9220,"stranieri"
"2614","Maschi",58,2013,10900,"stranieri"
"2615","Maschi",58,2014,12700,"stranieri"
"2616","Maschi",58,2015,13861,"stranieri"
"2617","Maschi",58,2016,14451,"stranieri"
"2618","Maschi",58,2017,15551,"stranieri"
"2619","Maschi",58,2018,16182,"stranieri"
"2620","Maschi",59,2002,2166,"stranieri"
"2621","Maschi",59,2003,2420,"stranieri"
"2622","Maschi",59,2004,2747,"stranieri"
"2623","Maschi",59,2005,2875,"stranieri"
"2624","Maschi",59,2006,3559,"stranieri"
"2625","Maschi",59,2007,4237,"stranieri"
"2626","Maschi",59,2008,4811,"stranieri"
"2627","Maschi",59,2009,5691,"stranieri"
"2628","Maschi",59,2010,6884,"stranieri"
"2629","Maschi",59,2011,6810,"stranieri"
"2630","Maschi",59,2012,8254,"stranieri"
"2631","Maschi",59,2013,9306,"stranieri"
"2632","Maschi",59,2014,10765,"stranieri"
"2633","Maschi",59,2015,12211,"stranieri"
"2634","Maschi",59,2016,13106,"stranieri"
"2635","Maschi",59,2017,13897,"stranieri"
"2636","Maschi",59,2018,15130,"stranieri"
"2637","Maschi",60,2002,1861,"stranieri"
"2638","Maschi",60,2003,2307,"stranieri"
"2639","Maschi",60,2004,2583,"stranieri"
"2640","Maschi",60,2005,2865,"stranieri"
"2641","Maschi",60,2006,2957,"stranieri"
"2642","Maschi",60,2007,3560,"stranieri"
"2643","Maschi",60,2008,4291,"stranieri"
"2644","Maschi",60,2009,4987,"stranieri"
"2645","Maschi",60,2010,5733,"stranieri"
"2646","Maschi",60,2011,6693,"stranieri"
"2647","Maschi",60,2012,6776,"stranieri"
"2648","Maschi",60,2013,8317,"stranieri"
"2649","Maschi",60,2014,9204,"stranieri"
"2650","Maschi",60,2015,10408,"stranieri"
"2651","Maschi",60,2016,11646,"stranieri"
"2652","Maschi",60,2017,12595,"stranieri"
"2653","Maschi",60,2018,13534,"stranieri"
"2654","Maschi",61,2002,2054,"stranieri"
"2655","Maschi",61,2003,1984,"stranieri"
"2656","Maschi",61,2004,2465,"stranieri"
"2657","Maschi",61,2005,2677,"stranieri"
"2658","Maschi",61,2006,2940,"stranieri"
"2659","Maschi",61,2007,2971,"stranieri"
"2660","Maschi",61,2008,3647,"stranieri"
"2661","Maschi",61,2009,4444,"stranieri"
"2662","Maschi",61,2010,5020,"stranieri"
"2663","Maschi",61,2011,5573,"stranieri"
"2664","Maschi",61,2012,6640,"stranieri"
"2665","Maschi",61,2013,6824,"stranieri"
"2666","Maschi",61,2014,8237,"stranieri"
"2667","Maschi",61,2015,8913,"stranieri"
"2668","Maschi",61,2016,9994,"stranieri"
"2669","Maschi",61,2017,11267,"stranieri"
"2670","Maschi",61,2018,12207,"stranieri"
"2671","Maschi",62,2002,1741,"stranieri"
"2672","Maschi",62,2003,2209,"stranieri"
"2673","Maschi",62,2004,2080,"stranieri"
"2674","Maschi",62,2005,2581,"stranieri"
"2675","Maschi",62,2006,2710,"stranieri"
"2676","Maschi",62,2007,2936,"stranieri"
"2677","Maschi",62,2008,3009,"stranieri"
"2678","Maschi",62,2009,3819,"stranieri"
"2679","Maschi",62,2010,4464,"stranieri"
"2680","Maschi",62,2011,4950,"stranieri"
"2681","Maschi",62,2012,5607,"stranieri"
"2682","Maschi",62,2013,6745,"stranieri"
"2683","Maschi",62,2014,6822,"stranieri"
"2684","Maschi",62,2015,7970,"stranieri"
"2685","Maschi",62,2016,8624,"stranieri"
"2686","Maschi",62,2017,9755,"stranieri"
"2687","Maschi",62,2018,10975,"stranieri"
"2688","Maschi",63,2002,1721,"stranieri"
"2689","Maschi",63,2003,1899,"stranieri"
"2690","Maschi",63,2004,2313,"stranieri"
"2691","Maschi",63,2005,2193,"stranieri"
"2692","Maschi",63,2006,2647,"stranieri"
"2693","Maschi",63,2007,2724,"stranieri"
"2694","Maschi",63,2008,2976,"stranieri"
"2695","Maschi",63,2009,3150,"stranieri"
"2696","Maschi",63,2010,3874,"stranieri"
"2697","Maschi",63,2011,4426,"stranieri"
"2698","Maschi",63,2012,4984,"stranieri"
"2699","Maschi",63,2013,5724,"stranieri"
"2700","Maschi",63,2014,6716,"stranieri"
"2701","Maschi",63,2015,6686,"stranieri"
"2702","Maschi",63,2016,7738,"stranieri"
"2703","Maschi",63,2017,8401,"stranieri"
"2704","Maschi",63,2018,9568,"stranieri"
"2705","Maschi",64,2002,1506,"stranieri"
"2706","Maschi",64,2003,1847,"stranieri"
"2707","Maschi",64,2004,1980,"stranieri"
"2708","Maschi",64,2005,2380,"stranieri"
"2709","Maschi",64,2006,2199,"stranieri"
"2710","Maschi",64,2007,2674,"stranieri"
"2711","Maschi",64,2008,2737,"stranieri"
"2712","Maschi",64,2009,3112,"stranieri"
"2713","Maschi",64,2010,3223,"stranieri"
"2714","Maschi",64,2011,3815,"stranieri"
"2715","Maschi",64,2012,4436,"stranieri"
"2716","Maschi",64,2013,5065,"stranieri"
"2717","Maschi",64,2014,5726,"stranieri"
"2718","Maschi",64,2015,6552,"stranieri"
"2719","Maschi",64,2016,6469,"stranieri"
"2720","Maschi",64,2017,7530,"stranieri"
"2721","Maschi",64,2018,8233,"stranieri"
"2722","Maschi",65,2002,1436,"stranieri"
"2723","Maschi",65,2003,1637,"stranieri"
"2724","Maschi",65,2004,1917,"stranieri"
"2725","Maschi",65,2005,2009,"stranieri"
"2726","Maschi",65,2006,2422,"stranieri"
"2727","Maschi",65,2007,2205,"stranieri"
"2728","Maschi",65,2008,2738,"stranieri"
"2729","Maschi",65,2009,2909,"stranieri"
"2730","Maschi",65,2010,3172,"stranieri"
"2731","Maschi",65,2011,3212,"stranieri"
"2732","Maschi",65,2012,3856,"stranieri"
"2733","Maschi",65,2013,4556,"stranieri"
"2734","Maschi",65,2014,5058,"stranieri"
"2735","Maschi",65,2015,5610,"stranieri"
"2736","Maschi",65,2016,6340,"stranieri"
"2737","Maschi",65,2017,6307,"stranieri"
"2738","Maschi",65,2018,7368,"stranieri"
"2739","Maschi",66,2002,1335,"stranieri"
"2740","Maschi",66,2003,1552,"stranieri"
"2741","Maschi",66,2004,1718,"stranieri"
"2742","Maschi",66,2005,2028,"stranieri"
"2743","Maschi",66,2006,2076,"stranieri"
"2744","Maschi",66,2007,2421,"stranieri"
"2745","Maschi",66,2008,2296,"stranieri"
"2746","Maschi",66,2009,2957,"stranieri"
"2747","Maschi",66,2010,3009,"stranieri"
"2748","Maschi",66,2011,3161,"stranieri"
"2749","Maschi",66,2012,3332,"stranieri"
"2750","Maschi",66,2013,3972,"stranieri"
"2751","Maschi",66,2014,4599,"stranieri"
"2752","Maschi",66,2015,5022,"stranieri"
"2753","Maschi",66,2016,5530,"stranieri"
"2754","Maschi",66,2017,6300,"stranieri"
"2755","Maschi",66,2018,6272,"stranieri"
"2756","Maschi",67,2002,1199,"stranieri"
"2757","Maschi",67,2003,1429,"stranieri"
"2758","Maschi",67,2004,1605,"stranieri"
"2759","Maschi",67,2005,1829,"stranieri"
"2760","Maschi",67,2006,2052,"stranieri"
"2761","Maschi",67,2007,2082,"stranieri"
"2762","Maschi",67,2008,2477,"stranieri"
"2763","Maschi",67,2009,2431,"stranieri"
"2764","Maschi",67,2010,3055,"stranieri"
"2765","Maschi",67,2011,3011,"stranieri"
"2766","Maschi",67,2012,3280,"stranieri"
"2767","Maschi",67,2013,3394,"stranieri"
"2768","Maschi",67,2014,3985,"stranieri"
"2769","Maschi",67,2015,4520,"stranieri"
"2770","Maschi",67,2016,4953,"stranieri"
"2771","Maschi",67,2017,5439,"stranieri"
"2772","Maschi",67,2018,6297,"stranieri"
"2773","Maschi",68,2002,1099,"stranieri"
"2774","Maschi",68,2003,1277,"stranieri"
"2775","Maschi",68,2004,1481,"stranieri"
"2776","Maschi",68,2005,1707,"stranieri"
"2777","Maschi",68,2006,1898,"stranieri"
"2778","Maschi",68,2007,2042,"stranieri"
"2779","Maschi",68,2008,2103,"stranieri"
"2780","Maschi",68,2009,2677,"stranieri"
"2781","Maschi",68,2010,2518,"stranieri"
"2782","Maschi",68,2011,3045,"stranieri"
"2783","Maschi",68,2012,3082,"stranieri"
"2784","Maschi",68,2013,3337,"stranieri"
"2785","Maschi",68,2014,3358,"stranieri"
"2786","Maschi",68,2015,3975,"stranieri"
"2787","Maschi",68,2016,4431,"stranieri"
"2788","Maschi",68,2017,4863,"stranieri"
"2789","Maschi",68,2018,5423,"stranieri"
"2790","Maschi",69,2002,1020,"stranieri"
"2791","Maschi",69,2003,1174,"stranieri"
"2792","Maschi",69,2004,1332,"stranieri"
"2793","Maschi",69,2005,1561,"stranieri"
"2794","Maschi",69,2006,1751,"stranieri"
"2795","Maschi",69,2007,1910,"stranieri"
"2796","Maschi",69,2008,2046,"stranieri"
"2797","Maschi",69,2009,2248,"stranieri"
"2798","Maschi",69,2010,2736,"stranieri"
"2799","Maschi",69,2011,2480,"stranieri"
"2800","Maschi",69,2012,3124,"stranieri"
"2801","Maschi",69,2013,3135,"stranieri"
"2802","Maschi",69,2014,3364,"stranieri"
"2803","Maschi",69,2015,3368,"stranieri"
"2804","Maschi",69,2016,3899,"stranieri"
"2805","Maschi",69,2017,4355,"stranieri"
"2806","Maschi",69,2018,4816,"stranieri"
"2807","Maschi",70,2002,917,"stranieri"
"2808","Maschi",70,2003,1068,"stranieri"
"2809","Maschi",70,2004,1203,"stranieri"
"2810","Maschi",70,2005,1434,"stranieri"
"2811","Maschi",70,2006,1573,"stranieri"
"2812","Maschi",70,2007,1731,"stranieri"
"2813","Maschi",70,2008,1931,"stranieri"
"2814","Maschi",70,2009,2233,"stranieri"
"2815","Maschi",70,2010,2292,"stranieri"
"2816","Maschi",70,2011,2708,"stranieri"
"2817","Maschi",70,2012,2535,"stranieri"
"2818","Maschi",70,2013,3137,"stranieri"
"2819","Maschi",70,2014,3142,"stranieri"
"2820","Maschi",70,2015,3362,"stranieri"
"2821","Maschi",70,2016,3304,"stranieri"
"2822","Maschi",70,2017,3837,"stranieri"
"2823","Maschi",70,2018,4264,"stranieri"
"2824","Maschi",71,2002,1020,"stranieri"
"2825","Maschi",71,2003,970,"stranieri"
"2826","Maschi",71,2004,1087,"stranieri"
"2827","Maschi",71,2005,1262,"stranieri"
"2828","Maschi",71,2006,1432,"stranieri"
"2829","Maschi",71,2007,1581,"stranieri"
"2830","Maschi",71,2008,1733,"stranieri"
"2831","Maschi",71,2009,2027,"stranieri"
"2832","Maschi",71,2010,2296,"stranieri"
"2833","Maschi",71,2011,2268,"stranieri"
"2834","Maschi",71,2012,2745,"stranieri"
"2835","Maschi",71,2013,2559,"stranieri"
"2836","Maschi",71,2014,3071,"stranieri"
"2837","Maschi",71,2015,3069,"stranieri"
"2838","Maschi",71,2016,3287,"stranieri"
"2839","Maschi",71,2017,3242,"stranieri"
"2840","Maschi",71,2018,3788,"stranieri"
"2841","Maschi",72,2002,795,"stranieri"
"2842","Maschi",72,2003,1070,"stranieri"
"2843","Maschi",72,2004,983,"stranieri"
"2844","Maschi",72,2005,1128,"stranieri"
"2845","Maschi",72,2006,1295,"stranieri"
"2846","Maschi",72,2007,1407,"stranieri"
"2847","Maschi",72,2008,1564,"stranieri"
"2848","Maschi",72,2009,1841,"stranieri"
"2849","Maschi",72,2010,2055,"stranieri"
"2850","Maschi",72,2011,2256,"stranieri"
"2851","Maschi",72,2012,2322,"stranieri"
"2852","Maschi",72,2013,2776,"stranieri"
"2853","Maschi",72,2014,2566,"stranieri"
"2854","Maschi",72,2015,3010,"stranieri"
"2855","Maschi",72,2016,2978,"stranieri"
"2856","Maschi",72,2017,3201,"stranieri"
"2857","Maschi",72,2018,3190,"stranieri"
"2858","Maschi",73,2002,775,"stranieri"
"2859","Maschi",73,2003,824,"stranieri"
"2860","Maschi",73,2004,1099,"stranieri"
"2861","Maschi",73,2005,1018,"stranieri"
"2862","Maschi",73,2006,1140,"stranieri"
"2863","Maschi",73,2007,1239,"stranieri"
"2864","Maschi",73,2008,1405,"stranieri"
"2865","Maschi",73,2009,1684,"stranieri"
"2866","Maschi",73,2010,1859,"stranieri"
"2867","Maschi",73,2011,2006,"stranieri"
"2868","Maschi",73,2012,2269,"stranieri"
"2869","Maschi",73,2013,2348,"stranieri"
"2870","Maschi",73,2014,2763,"stranieri"
"2871","Maschi",73,2015,2517,"stranieri"
"2872","Maschi",73,2016,2948,"stranieri"
"2873","Maschi",73,2017,2886,"stranieri"
"2874","Maschi",73,2018,3106,"stranieri"
"2875","Maschi",74,2002,686,"stranieri"
"2876","Maschi",74,2003,809,"stranieri"
"2877","Maschi",74,2004,819,"stranieri"
"2878","Maschi",74,2005,1106,"stranieri"
"2879","Maschi",74,2006,1014,"stranieri"
"2880","Maschi",74,2007,1102,"stranieri"
"2881","Maschi",74,2008,1190,"stranieri"
"2882","Maschi",74,2009,1481,"stranieri"
"2883","Maschi",74,2010,1684,"stranieri"
"2884","Maschi",74,2011,1811,"stranieri"
"2885","Maschi",74,2012,2010,"stranieri"
"2886","Maschi",74,2013,2286,"stranieri"
"2887","Maschi",74,2014,2317,"stranieri"
"2888","Maschi",74,2015,2710,"stranieri"
"2889","Maschi",74,2016,2464,"stranieri"
"2890","Maschi",74,2017,2882,"stranieri"
"2891","Maschi",74,2018,2820,"stranieri"
"2892","Maschi",75,2002,624,"stranieri"
"2893","Maschi",75,2003,726,"stranieri"
"2894","Maschi",75,2004,820,"stranieri"
"2895","Maschi",75,2005,836,"stranieri"
"2896","Maschi",75,2006,1091,"stranieri"
"2897","Maschi",75,2007,980,"stranieri"
"2898","Maschi",75,2008,1085,"stranieri"
"2899","Maschi",75,2009,1232,"stranieri"
"2900","Maschi",75,2010,1456,"stranieri"
"2901","Maschi",75,2011,1630,"stranieri"
"2902","Maschi",75,2012,1834,"stranieri"
"2903","Maschi",75,2013,2006,"stranieri"
"2904","Maschi",75,2014,2231,"stranieri"
"2905","Maschi",75,2015,2251,"stranieri"
"2906","Maschi",75,2016,2634,"stranieri"
"2907","Maschi",75,2017,2392,"stranieri"
"2908","Maschi",75,2018,2840,"stranieri"
"2909","Maschi",76,2002,567,"stranieri"
"2910","Maschi",76,2003,669,"stranieri"
"2911","Maschi",76,2004,751,"stranieri"
"2912","Maschi",76,2005,837,"stranieri"
"2913","Maschi",76,2006,814,"stranieri"
"2914","Maschi",76,2007,1051,"stranieri"
"2915","Maschi",76,2008,938,"stranieri"
"2916","Maschi",76,2009,1098,"stranieri"
"2917","Maschi",76,2010,1229,"stranieri"
"2918","Maschi",76,2011,1412,"stranieri"
"2919","Maschi",76,2012,1654,"stranieri"
"2920","Maschi",76,2013,1823,"stranieri"
"2921","Maschi",76,2014,1998,"stranieri"
"2922","Maschi",76,2015,2166,"stranieri"
"2923","Maschi",76,2016,2144,"stranieri"
"2924","Maschi",76,2017,2537,"stranieri"
"2925","Maschi",76,2018,2276,"stranieri"
"2926","Maschi",77,2002,524,"stranieri"
"2927","Maschi",77,2003,590,"stranieri"
"2928","Maschi",77,2004,654,"stranieri"
"2929","Maschi",77,2005,769,"stranieri"
"2930","Maschi",77,2006,800,"stranieri"
"2931","Maschi",77,2007,787,"stranieri"
"2932","Maschi",77,2008,1029,"stranieri"
"2933","Maschi",77,2009,934,"stranieri"
"2934","Maschi",77,2010,1076,"stranieri"
"2935","Maschi",77,2011,1173,"stranieri"
"2936","Maschi",77,2012,1420,"stranieri"
"2937","Maschi",77,2013,1649,"stranieri"
"2938","Maschi",77,2014,1801,"stranieri"
"2939","Maschi",77,2015,1926,"stranieri"
"2940","Maschi",77,2016,2070,"stranieri"
"2941","Maschi",77,2017,2070,"stranieri"
"2942","Maschi",77,2018,2436,"stranieri"
"2943","Maschi",78,2002,501,"stranieri"
"2944","Maschi",78,2003,536,"stranieri"
"2945","Maschi",78,2004,596,"stranieri"
"2946","Maschi",78,2005,669,"stranieri"
"2947","Maschi",78,2006,774,"stranieri"
"2948","Maschi",78,2007,766,"stranieri"
"2949","Maschi",78,2008,764,"stranieri"
"2950","Maschi",78,2009,1047,"stranieri"
"2951","Maschi",78,2010,884,"stranieri"
"2952","Maschi",78,2011,1030,"stranieri"
"2953","Maschi",78,2012,1168,"stranieri"
"2954","Maschi",78,2013,1392,"stranieri"
"2955","Maschi",78,2014,1596,"stranieri"
"2956","Maschi",78,2015,1724,"stranieri"
"2957","Maschi",78,2016,1847,"stranieri"
"2958","Maschi",78,2017,1984,"stranieri"
"2959","Maschi",78,2018,1975,"stranieri"
"2960","Maschi",79,2002,471,"stranieri"
"2961","Maschi",79,2003,501,"stranieri"
"2962","Maschi",79,2004,542,"stranieri"
"2963","Maschi",79,2005,623,"stranieri"
"2964","Maschi",79,2006,680,"stranieri"
"2965","Maschi",79,2007,752,"stranieri"
"2966","Maschi",79,2008,738,"stranieri"
"2967","Maschi",79,2009,736,"stranieri"
"2968","Maschi",79,2010,992,"stranieri"
"2969","Maschi",79,2011,805,"stranieri"
"2970","Maschi",79,2012,1022,"stranieri"
"2971","Maschi",79,2013,1154,"stranieri"
"2972","Maschi",79,2014,1318,"stranieri"
"2973","Maschi",79,2015,1551,"stranieri"
"2974","Maschi",79,2016,1645,"stranieri"
"2975","Maschi",79,2017,1738,"stranieri"
"2976","Maschi",79,2018,1891,"stranieri"
"2977","Maschi",80,2002,421,"stranieri"
"2978","Maschi",80,2003,467,"stranieri"
"2979","Maschi",80,2004,467,"stranieri"
"2980","Maschi",80,2005,552,"stranieri"
"2981","Maschi",80,2006,612,"stranieri"
"2982","Maschi",80,2007,648,"stranieri"
"2983","Maschi",80,2008,751,"stranieri"
"2984","Maschi",80,2009,716,"stranieri"
"2985","Maschi",80,2010,682,"stranieri"
"2986","Maschi",80,2011,909,"stranieri"
"2987","Maschi",80,2012,806,"stranieri"
"2988","Maschi",80,2013,1012,"stranieri"
"2989","Maschi",80,2014,1094,"stranieri"
"2990","Maschi",80,2015,1264,"stranieri"
"2991","Maschi",80,2016,1462,"stranieri"
"2992","Maschi",80,2017,1569,"stranieri"
"2993","Maschi",80,2018,1647,"stranieri"
"2994","Maschi",81,2002,430,"stranieri"
"2995","Maschi",81,2003,388,"stranieri"
"2996","Maschi",81,2004,421,"stranieri"
"2997","Maschi",81,2005,449,"stranieri"
"2998","Maschi",81,2006,530,"stranieri"
"2999","Maschi",81,2007,595,"stranieri"
"3000","Maschi",81,2008,637,"stranieri"
"3001","Maschi",81,2009,749,"stranieri"
"3002","Maschi",81,2010,685,"stranieri"
"3003","Maschi",81,2011,622,"stranieri"
"3004","Maschi",81,2012,883,"stranieri"
"3005","Maschi",81,2013,777,"stranieri"
"3006","Maschi",81,2014,974,"stranieri"
"3007","Maschi",81,2015,1038,"stranieri"
"3008","Maschi",81,2016,1207,"stranieri"
"3009","Maschi",81,2017,1365,"stranieri"
"3010","Maschi",81,2018,1478,"stranieri"
"3011","Maschi",82,2002,276,"stranieri"
"3012","Maschi",82,2003,367,"stranieri"
